height_m,temperature_K,specific_humidity_kgkg,pressure_hPa,refractivity_N,modified_refractivity_M
6.273366834170854,298.92307710254033,0.016447153165783282,1011.6799853243391,373.1947667042523,374.17968529721713
6.474120603015075,298.9210866354022,0.01643975757763399,1011.6567727473678,373.14020137455725,374.15663830923063
6.674874371859296,298.9191806785095,0.01643267598762013,1011.6335607029993,373.08758986974203,374.13554514612395
6.875628140703517,298.9173533940073,0.01642588670516927,1011.6103491912216,373.03679733548466,374.1162709535751
7.076381909547739,298.91559949533655,0.0164193700880517,1011.5871382120223,372.9877016451094,374.09869360490836
7.27713567839196,298.91391418185447,0.01641310829946109,1011.5639277653894,372.9401918908951,374.0827021924026
7.477889447236181,298.91229308271363,0.01640708509949715,1011.5407178513105,372.8941670889554,374.0681957321715
7.678643216080402,298.91073220848546,0.01640128566542298,1011.5175084697735,372.8495350627684,374.055082047693
7.8793969849246235,298.90922790929324,0.01639569643610815,1011.494299620766,372.80621147687435,374.0432768035075
8.080150753768844,298.90777683844203,0.016390304976894594,1011.471091304276,372.76411899738656,374.03270266572827
8.280904522613065,298.9063759207097,0.01638509986178343,1011.4478835202912,372.72318656006183,374.0232885701121
8.481658291457288,298.90502232460915,0.016380070570373176,1011.4246762687992,372.68334872997866,374.01496908173743
8.682412060301509,298.9037134380441,0.016375207397410663,1011.401469549788,372.6445451395482,374.00768383301556
8.88316582914573,298.9024468468792,0.01637050137316652,1011.3782633632453,372.60671999375415,374.00137702893005
9.08391959798995,298.90122031601857,0.016365944193134037,1011.355057709159,372.5698216333031,373.9959970101875
9.284673366834172,298.9000317726539,0.01636152815578562,1011.3318525875168,372.5338021478251,373.99149586641806
9.485427135678393,298.89887929139195,0.016357246107315877,1011.3086479983065,372.4986170324746,373.9878290927761
9.686180904522613,298.89776108101853,0.01635309139246137,1011.2854439415157,372.46422488228046,373.9849552842905
9.886934673366834,298.89667547268834,0.016349057810621435,1011.2622404171325,372.43058711942956,373.9828358631481
10.087688442211055,298.89562090936374,0.016345139576616756,1011.2390374251445,372.39766774936373,373.9814348347909
10.288442211055278,298.8945959363481,0.0163413312855163,1011.2158349655394,372.3654331421533,373.98071856928897
10.489195979899499,298.8935991927821,0.016337627881042663,1011.1926330383052,372.3338518361064,373.98065560495064
10.68994974874372,298.89262940399004,0.016334024627132755,1011.1694316434296,372.3028943609821,373.9812164715349
10.89070351758794,298.8916853745756,0.0163305170822875,1011.1462307809004,372.2725330785369,373.9823735307982
11.091457286432162,298.8907659821837,0.016327101076392504,1011.1230304507053,372.24274203842435,373.9841008323942
11.292211055276383,298.8898701718526,0.01632377268973289,1011.0998306528321,372.2134968477306,373.986373983409
11.492964824120603,298.88899695089094,0.0163205282339606,1011.0766313872685,372.1847745526454,373.98917003003237
11.693718592964824,298.88814538422423,0.016317364234802862,1011.0534326540026,372.1565535309528,373.9924673500483
11.894472361809045,298.8873145901596,0.016314277416326302,1011.030234453022,372.1288133941905,373.9962455549945
12.095226130653268,298.8865037365253,0.016311264686593895,1011.0070367843144,372.10153489846726,374.0004854009798
12.295979899497489,298.8857120371468,0.01630832312457108,1010.9838396478677,372.074699863044,374.00516870726506
12.49673366834171,298.8849387486247,0.0163054499681544,1010.9606430436697,372.0482910958928,374.0102782818225
12.69748743718593,298.8841831673845,0.016302642603210522,1010.9374469717081,372.0222923255359,374.0157978531741
12.898241206030152,298.88344462697205,0.016299898553526253,1010.9142514319708,371.99668813854817,374.0217120078949
13.098994974874373,298.88272249556985,0.01629721547158137,1010.8910564244454,371.97146392217473,374.02800613323
13.299748743718594,298.8820161737141,0.01629459113006567,1010.8678619491199,371.94660581157467,374.0346663643385
13.500502512562814,298.8813250921928,0.01629202341407028,1010.844668005982,371.92210064125726,374.0416795357296
13.701256281407035,298.88064871010914,0.01628951031389076,1010.8214745950195,371.8979359003207,374.04903313650163
13.902010050251258,298.87998651309385,0.01628704991838603,1010.7982817162201,371.874099691148,374.05671526903745
14.102763819095479,298.8793380116539,0.01628464040884312,1010.7750893695717,371.8505806912467,374.0647146108447
14.3035175879397,298.87870273964535,0.016282280053302713,1010.7518975550621,371.82736811795405,374.0730203792606
14.50427135678392,298.87808025285955,0.01627996720130517,1010.7287062726791,371.80445169575614,374.0816222987712
14.705025125628142,298.8774701277118,0.01627770027902061,1010.7055155224103,371.7818216259967,374.0905105707203
14.905778894472363,298.8768719600258,0.016275477784730326,1010.6823253042437,371.7594685587686,374.09967584520075
15.106532663316584,298.87628536390395,0.016273298284629877,1010.659135618167,371.7373835668067,374.10910919494745
15.307286432160804,298.87570997067684,0.01627116040892723,1010.6359464641681,371.7155581212156,374.1188020910649
15.508040201005025,298.8751454279264,0.016269062848211578,1010.6127578422346,371.6939840688797,374.12874638043746
15.708793969849248,298.8745913985754,0.016267004350071036,1010.5895697523545,371.67265361142233,374.13893426468866
15.909547738693469,298.8740475600386,0.01626498371593922,1010.5663821945153,371.65155928558727,374.1493582805621
16.110301507537688,298.87351360343104,0.01626299979815261,1010.5431951687052,371.6306939449317,374.1600112816151
16.31105527638191,298.8729892328281,0.01626105149720227,1010.5200086749117,371.61005074272737,374.17088642111935
16.51180904522613,298.87247416457427,0.016259137759164915,1010.4968227131226,371.58962311597804,374.18197713607856
16.712562814070353,298.8719681266361,0.016257257573299586,1010.4736372833258,371.5694047704665,374.19327713227557
16.913316582914575,298.8714708579969,0.016255409969797567,1010.450452385509,371.5493896667541,374.2047803702717
17.114070351758794,298.87098210808904,0.01625359401767401,1010.4272680196601,371.5295720070629,374.216481052289
17.314824120603017,298.870501636262,0.016251808822790904,1010.4040841857669,371.509946222974,374.22837360990866
17.515577889447236,298.870029211283,0.01625005352600177,1010.3809008838172,371.49050696388343,374.2404526925267
17.71633165829146,298.8695646108678,0.01624832730140939,1010.3577181137985,371.47124908616036,374.25271315651213
