valid_time,T2m_K,SST_K,wind_speed,duct_height_m
2025-01-03 01:00:00,299.299560546875,300.5341796875,6.800289013006802,14.705025125628142
2025-01-03 02:00:00,299.40576171875,300.5341796875,6.458207340351008,14.50427135678392
2025-01-03 03:00:00,299.487060546875,300.5341796875,6.127223234622817,14.3035175879397
2025-01-03 04:00:00,299.563232421875,300.5341796875,5.7259244119543,13.701256281407035
2025-01-03 05:00:00,299.59423828125,300.5341796875,5.263959812452553,12.69748743718593
2025-01-03 06:00:00,299.605712890625,300.5341796875,4.737241158647255,11.693718592964824
2025-01-03 07:00:00,299.6932373046875,300.5341796875,3.9406906561483037,10.288442211055278
2025-01-03 08:00:00,299.818603515625,300.5341796875,3.2337752760692746,9.284673366834172
2025-01-03 09:00:00,299.97509765625,300.5341796875,2.4445103056572135,8.280904522613065
2025-01-03 10:00:00,300.16650390625,300.5341796875,1.9104501678148742,7.8793969849246235
2025-01-03 11:00:00,300.1904296875,300.5341796875,1.4449232758164352,6.875628140703517
2025-01-03 12:00:00,300.0758056640625,300.5341796875,1.4427186264126797,6.674874371859296
2025-01-03 13:00:00,299.8504638671875,300.5341796875,1.8618325436725862,7.27713567839196
2025-01-03 14:00:00,299.6817626953125,300.5341796875,2.491517367932351,7.8793969849246235
2025-01-03 15:00:00,299.488037109375,300.5341796875,3.1036525583427075,8.682412060301509
2025-01-03 16:00:00,299.315673828125,300.5341796875,3.6845151957849,9.284673366834172
2025-01-03 17:00:00,299.1494140625,300.5341796875,4.435872000017417,10.087688442211055
2025-01-03 18:00:00,299.017333984375,300.5341796875,5.244137245071466,11.091457286432162
2025-01-03 19:00:00,298.88623046875,300.5341796875,6.013726083370087,11.894472361809045
2025-01-03 20:00:00,298.793212890625,300.5341796875,6.488195961939114,12.69748743718593
2025-01-03 21:00:00,298.822509765625,300.5341796875,6.663130102447317,13.500502512562814
2025-01-03 22:00:00,298.720458984375,300.5029296875,6.315616695755837,13.299748743718594
2025-01-03 23:00:00,298.8203125,300.5029296875,6.286084112103457,13.500502512562814
2025-01-04 00:00:00,298.956298828125,300.5029296875,6.269634807480089,13.902010050251258
2025-01-04 01:00:00,299.04052734375,300.5029296875,6.276243644357308,14.102763819095479
2025-01-04 02:00:00,299.06787109375,300.5029296875,6.376884498964457,14.102763819095479
2025-01-04 03:00:00,299.086669921875,300.5029296875,6.470389981102148,14.102763819095479
2025-01-04 04:00:00,299.17919921875,300.5029296875,6.517355891124992,14.3035175879397
2025-01-04 05:00:00,299.27001953125,300.5029296875,6.336353168147183,14.3035175879397
2025-01-04 06:00:00,299.3553466796875,300.5029296875,6.23866401340775,14.50427135678392
2025-01-04 07:00:00,299.34716796875,300.5029296875,6.03128434040029,14.3035175879397
2025-01-04 08:00:00,299.341796875,300.5029296875,5.770618594471289,14.102763819095479
2025-01-04 09:00:00,299.2965087890625,300.5029296875,5.512109287974092,13.701256281407035
2025-01-04 10:00:00,299.1939697265625,300.5029296875,5.413924120716126,13.701256281407035
2025-01-04 11:00:00,299.1904296875,300.5029296875,5.035703843862425,13.299748743718594
2025-01-04 12:00:00,299.171142578125,300.5029296875,4.729626797339357,12.69748743718593
2025-01-04 13:00:00,299.06134033203125,300.5029296875,4.751377551269033,12.49673366834171
2025-01-04 14:00:00,298.972412109375,300.5029296875,5.2135590562307526,13.098994974874373
2025-01-04 15:00:00,298.85400390625,300.5029296875,5.720567356055203,13.500502512562814
2025-01-04 16:00:00,298.77490234375,300.5029296875,6.211239417440785,14.102763819095479
2025-01-04 17:00:00,298.782470703125,300.5029296875,6.635087448184294,14.905778894472363
2025-01-04 18:00:00,298.822509765625,300.5029296875,7.000910332987454,15.508040201005025
2025-01-04 19:00:00,298.848388671875,300.5029296875,7.408104165055761,16.31105527638191
2025-01-04 20:00:00,298.814453125,300.5029296875,7.763261608598779,16.712562814070353
2025-01-04 21:00:00,298.742431640625,300.5029296875,8.269381064428886,17.314824120603017
2025-01-04 22:00:00,298.511962890625,300.212646484375,8.475230487035958,17.114070351758794
2025-01-04 23:00:00,298.34619140625,300.212646484375,8.541310922922804,17.114070351758794
2025-01-05 00:00:00,298.1767578125,300.212646484375,8.303914208230704,16.51180904522613
2025-01-05 01:00:00,298.025634765625,300.212646484375,8.369220033339014,16.51180904522613
2025-01-05 02:00:00,297.89013671875,300.212646484375,8.377656546065472,16.712562814070353
2025-01-05 03:00:00,297.8603515625,300.212646484375,8.324125601572005,16.913316582914575
2025-01-05 04:00:00,297.913818359375,300.212646484375,7.766568665403007,16.31105527638191
2025-01-05 05:00:00,297.973876953125,300.212646484375,7.258407372129228,15.909547738693469
2025-01-05 06:00:00,297.9735107421875,300.212646484375,7.070295695421892,15.708793969849248
2025-01-05 07:00:00,297.92529296875,300.212646484375,7.01695209618419,15.508040201005025
2025-01-05 08:00:00,297.8707275390625,300.212646484375,6.8750964857809915,15.106532663316584
2025-01-05 09:00:00,297.8485107421875,300.212646484375,6.99932985214214,15.307286432160804
2025-01-05 10:00:00,297.4652099609375,300.212646484375,7.180319996695223,15.106532663316584
2025-01-05 11:00:00,297.399658203125,300.212646484375,7.3425587481972725,15.307286432160804
2025-01-05 12:00:00,297.3697509765625,300.212646484375,7.717565860156648,16.31105527638191
2025-01-05 13:00:00,297.443115234375,300.212646484375,7.922833045145318,17.114070351758794
2025-01-05 14:00:00,297.6429443359375,300.212646484375,7.874304821232187,17.71633165829146
2025-01-05 15:00:00,297.86767578125,300.212646484375,7.581080894165093,17.917085427135678
2025-01-05 16:00:00,298.0335693359375,300.212646484375,7.0934756332834015,17.314824120603017
2025-01-05 17:00:00,298.036865234375,300.212646484375,6.953529180073463,16.913316582914575
2025-01-05 18:00:00,297.902587890625,300.212646484375,7.18649353181363,16.913316582914575
2025-01-05 19:00:00,297.7779541015625,300.212646484375,7.4559049475747,17.114070351758794
2025-01-05 20:00:00,297.784423828125,300.212646484375,7.624392945414668,17.515577889447236
2025-01-05 21:00:00,297.8466796875,300.212646484375,7.810416366432244,17.917085427135678
2025-01-05 22:00:00,297.876708984375,300.078857421875,7.687920192554486,17.515577889447236
2025-01-05 23:00:00,297.855224609375,300.078857421875,8.083568567157348,18.1178391959799
2025-01-06 00:00:00,297.7529296875,300.078857421875,8.63036645970092,18.720100502512565
2025-01-06 01:00:00,297.59033203125,300.078857421875,9.025358851360258,19.121608040201007
2025-01-06 02:00:00,297.484130859375,300.078857421875,9.04027932539204,19.322361809045226
2025-01-06 03:00:00,297.44873046875,300.078857421875,9.154315148580624,19.723869346733668
2025-01-06 04:00:00,297.472412109375,300.078857421875,9.229816670466048,20.326130653266333
2025-01-06 05:00:00,297.47723388671875,300.078857421875,9.199096941812208,20.526884422110555
2025-01-06 06:00:00,297.4512939453125,300.078857421875,8.939553998149233,20.526884422110555
2025-01-06 07:00:00,297.3824462890625,300.078857421875,8.528960145445302,19.92462311557789
2025-01-06 08:00:00,297.303466796875,300.078857421875,8.330732511968144,19.723869346733668
2025-01-06 09:00:00,297.3070068359375,300.078857421875,8.250340936391687,19.52311557788945
2025-01-06 10:00:00,297.2415771484375,300.078857421875,7.967622729131038,19.723869346733668
2025-01-06 11:00:00,297.3487548828125,300.078857421875,7.660604634580143,19.322361809045226
2025-01-06 12:00:00,297.4332275390625,300.078857421875,7.785812192925641,19.92462311557789
2025-01-06 13:00:00,297.520751953125,300.078857421875,7.886393342740327,20.727638190954774
2025-01-06 14:00:00,297.6585693359375,300.078857421875,8.086047267816637,21.530653266331658
2025-01-06 15:00:00,297.7802734375,300.078857421875,8.128301217855133,21.73140703517588
2025-01-06 16:00:00,297.9150390625,300.078857421875,8.29745952975162,21.9321608040201
2025-01-06 17:00:00,298.038818359375,300.078857421875,8.729568335512225,22.935929648241206
2025-01-06 18:00:00,298.1142578125,300.078857421875,9.088212731067314,23.73894472361809
2025-01-06 19:00:00,298.053466796875,300.078857421875,9.276190193800195,24.140452261306535
2025-01-06 20:00:00,297.9375,300.078857421875,9.318460519710362,23.939698492462313
2025-01-06 21:00:00,297.74609375,300.078857421875,9.288502570074824,23.13668341708543
2025-01-06 22:00:00,297.46826171875,299.8388671875,8.694511770990673,21.530653266331658
2025-01-06 23:00:00,297.3779296875,299.8388671875,8.8727494274602,21.32989949748744
2025-01-07 00:00:00,297.318359375,299.8388671875,9.107625762785057,21.32989949748744
2025-01-07 01:00:00,297.271484375,299.8388671875,9.315609783302163,21.32989949748744
2025-01-07 02:00:00,297.25830078125,299.8388671875,9.490749027722202,21.129145728643216
2025-01-07 03:00:00,297.276123046875,299.8388671875,9.673062102613113,21.129145728643216
2025-01-07 04:00:00,297.310791015625,299.8388671875,9.77564629213027,20.928391959798997
2025-01-07 05:00:00,297.343017578125,299.8388671875,9.909316064549902,20.526884422110555
2025-01-07 06:00:00,297.3975830078125,299.8388671875,9.937718587134256,20.12537688442211
2025-01-07 07:00:00,297.4517822265625,299.8388671875,9.913117728526684,19.723869346733668
2025-01-07 08:00:00,297.5380859375,299.8388671875,9.831923201790994,19.52311557788945
2025-01-07 09:00:00,297.642822265625,299.8388671875,9.753966894732747,19.322361809045226
2025-01-07 10:00:00,297.452392578125,299.8388671875,9.501380092459096,18.720100502512565
2025-01-07 11:00:00,297.59521484375,299.8388671875,9.669842039612096,19.121608040201007
2025-01-07 12:00:00,297.73974609375,299.8388671875,9.95497695665817,19.92462311557789
2025-01-07 13:00:00,297.9554443359375,299.8388671875,10.04083950374145,20.928391959798997
2025-01-07 14:00:00,298.2213134765625,299.8388671875,10.128987717314649,22.333668341708545
2025-01-07 15:00:00,298.448486328125,299.8388671875,10.032855750960412,23.13668341708543
2025-01-07 16:00:00,298.56787109375,299.8388671875,9.82446159172623,23.337437185929648
2025-01-07 17:00:00,298.554443359375,299.8388671875,9.53669863585796,22.735175879396987
2025-01-07 18:00:00,298.461669921875,299.8388671875,9.549255550667718,22.132914572864323
2025-01-07 19:00:00,298.35400390625,299.8388671875,9.653712962246912,21.9321608040201
2025-01-07 20:00:00,298.232666015625,299.8388671875,9.820242337377003,21.530653266331658
2025-01-07 21:00:00,298.130126953125,299.8388671875,9.871594542091024,21.129145728643216
2025-01-07 22:00:00,297.989013671875,299.698486328125,9.700391109291747,20.12537688442211
2025-01-07 23:00:00,297.97314453125,299.698486328125,9.314244334425851,19.121608040201007
2025-01-08 00:00:00,297.96484375,299.698486328125,8.741025220385756,17.917085427135678
2025-01-08 01:00:00,297.969970703125,299.698486328125,8.125617843815883,16.712562814070353
2025-01-08 02:00:00,297.97412109375,299.698486328125,7.856048147222146,16.110301507537688
2025-01-08 03:00:00,297.994384765625,299.698486328125,7.704473740793652,15.909547738693469
2025-01-08 04:00:00,298.082763671875,299.698486328125,7.52070787081301,15.708793969849248
2025-01-08 05:00:00,298.1416015625,299.698486328125,7.256060808066412,15.508040201005025
2025-01-08 06:00:00,298.1651611328125,299.698486328125,7.1888102017850946,15.508040201005025
2025-01-08 07:00:00,298.13818359375,299.698486328125,7.20178744127447,15.307286432160804
2025-01-08 08:00:00,298.113525390625,299.698486328125,7.181926608535128,15.307286432160804
2025-01-08 09:00:00,298.109130859375,299.698486328125,7.190822616907769,15.307286432160804
2025-01-08 10:00:00,298.066650390625,299.698486328125,7.1987873805745535,15.106532663316584
2025-01-08 11:00:00,298.1202392578125,299.698486328125,6.988746598420036,14.905778894472363
2025-01-08 12:00:00,298.1976318359375,299.698486328125,6.674766200403934,14.705025125628142
2025-01-08 13:00:00,298.261474609375,299.698486328125,6.48900262829262,14.50427135678392
2025-01-08 14:00:00,298.3245849609375,299.698486328125,6.228286827798665,14.102763819095479
2025-01-08 15:00:00,298.3974609375,299.698486328125,5.909829685132645,13.701256281407035
2025-01-08 16:00:00,298.482666015625,299.698486328125,5.397112208521361,13.098994974874373
2025-01-08 17:00:00,298.560302734375,299.698486328125,4.964468383766551,12.49673366834171
2025-01-08 18:00:00,298.5810546875,299.698486328125,4.658777806807555,12.095226130653268
2025-01-08 19:00:00,298.61572265625,299.698486328125,4.425587563704018,11.894472361809045
2025-01-08 20:00:00,298.603759765625,299.698486328125,4.401404090674376,11.693718592964824
2025-01-08 21:00:00,298.558837890625,299.698486328125,4.713622670779463,12.095226130653268
2025-01-08 22:00:00,298.50048828125,299.69580078125,5.206710095501629,12.898241206030152
2025-01-08 23:00:00,298.466552734375,299.69580078125,5.423567377451822,13.098994974874373
2025-01-09 00:00:00,298.451904296875,299.69580078125,5.346117158434817,12.898241206030152
2025-01-09 01:00:00,298.4912109375,299.69580078125,5.472644041904288,13.098994974874373
2025-01-09 02:00:00,298.549072265625,299.69580078125,5.696769886987955,13.701256281407035
2025-01-09 03:00:00,298.61474609375,299.69580078125,5.926439637862011,13.902010050251258
2025-01-09 04:00:00,298.735107421875,299.69580078125,5.9414321409511865,14.102763819095479
2025-01-09 05:00:00,298.8760986328125,299.69580078125,5.945988383442355,14.3035175879397
2025-01-09 06:00:00,299.04443359375,299.69580078125,5.815792211388062,14.50427135678392
2025-01-09 07:00:00,299.2509765625,299.69580078125,5.64172947738427,14.905778894472363
2025-01-09 08:00:00,299.4066162109375,299.69580078125,5.5110712474093235,15.307286432160804
2025-01-09 09:00:00,299.499267578125,299.69580078125,5.3497595017824136,15.508040201005025
2025-01-09 10:00:00,299.601318359375,299.69580078125,4.370239536821033,13.701256281407035
2025-01-09 11:00:00,299.6461181640625,299.69580078125,3.8547462533860113,12.69748743718593
2025-01-09 12:00:00,299.6483154296875,299.69580078125,3.5798465807496114,12.095226130653268
2025-01-09 13:00:00,299.626953125,299.69580078125,3.68583089730858,12.095226130653268
2025-01-09 14:00:00,299.63037109375,299.69580078125,3.8100406945622236,12.295979899497489
2025-01-09 15:00:00,299.62939453125,299.69580078125,3.826687522114716,12.295979899497489
2025-01-09 16:00:00,299.56640625,299.69580078125,3.6342030069084608,11.693718592964824
2025-01-09 17:00:00,299.48291015625,299.69580078125,3.4823000983751826,11.091457286432162
2025-01-09 18:00:00,299.36962890625,299.69580078125,3.006611294669625,9.886934673366834
2025-01-09 19:00:00,299.206787109375,299.69580078125,1.8920060750814498,7.477889447236181
2025-01-09 20:00:00,299.076416015625,299.69580078125,0.5462589193288766,4.2658291457286435
2025-01-09 21:00:00,298.923095703125,299.69580078125,0.26386446277276115,3.8643216080402008
2025-01-09 22:00:00,298.77783203125,299.700439453125,1.76773684649171,6.875628140703517
2025-01-09 23:00:00,298.686279296875,299.700439453125,1.9394399533491995,7.076381909547739
2025-01-10 00:00:00,298.580810546875,299.700439453125,2.3022918399804646,7.678643216080402
2025-01-10 01:00:00,298.54052734375,299.700439453125,2.360725769513883,7.678643216080402
2025-01-10 02:00:00,298.49951171875,299.700439453125,2.135930142572236,7.477889447236181
2025-01-10 03:00:00,298.543701171875,299.700439453125,1.7283204516039927,6.674874371859296
2025-01-10 04:00:00,298.664306640625,299.700439453125,1.320111567680993,6.0726130653266335
2025-01-10 05:00:00,298.7940673828125,299.700439453125,1.1308868242014174,5.871859296482412
2025-01-10 06:00:00,298.8641357421875,299.700439453125,1.2815103503514005,6.273366834170854
2025-01-10 07:00:00,298.9276123046875,299.700439453125,1.387767366814436,6.674874371859296
2025-01-10 08:00:00,298.98291015625,299.700439453125,1.385342805206315,6.875628140703517
2025-01-10 09:00:00,299.0225830078125,299.700439453125,1.4361471446534952,7.076381909547739
2025-01-10 10:00:00,299.0198974609375,299.700439453125,1.7604191307718033,7.477889447236181
2025-01-10 11:00:00,299.0045166015625,299.700439453125,1.9836862579818435,7.8793969849246235
2025-01-10 12:00:00,298.939453125,299.700439453125,1.882252607207941,7.678643216080402
2025-01-10 13:00:00,298.8685302734375,299.700439453125,1.6462579316352393,7.076381909547739
2025-01-10 14:00:00,298.79803466796875,299.700439453125,1.2896504276093608,6.273366834170854
2025-01-10 15:00:00,298.7574462890625,299.700439453125,1.2325478814677937,6.0726130653266335
2025-01-10 16:00:00,298.7041015625,299.700439453125,1.016872333759483,5.671105527638191
2025-01-10 17:00:00,298.636474609375,299.700439453125,0.6825351611230945,4.667336683417085
2025-01-10 18:00:00,298.548583984375,299.700439453125,0.878329627242351,5.269597989949749
2025-01-10 19:00:00,298.45947265625,299.700439453125,1.6058301223107823,6.674874371859296
2025-01-10 20:00:00,298.366455078125,299.700439453125,2.396687270143091,7.8793969849246235
2025-01-10 21:00:00,298.279541015625,299.700439453125,3.2057597724484954,8.88316582914573
2025-01-10 22:00:00,298.251220703125,299.671142578125,4.453819335484418,10.087688442211055
2025-01-10 23:00:00,298.13330078125,299.671142578125,5.5001047461225205,11.091457286432162
2025-01-11 00:00:00,297.783935546875,299.671142578125,6.373144011819625,11.292211055276383
2025-01-11 01:00:00,297.513671875,299.671142578125,6.923489700437976,11.292211055276383
2025-01-11 02:00:00,297.330078125,299.671142578125,7.157644316425157,11.693718592964824
2025-01-11 03:00:00,297.3662109375,299.671142578125,7.159011493737678,12.49673366834171
2025-01-11 04:00:00,297.48291015625,299.671142578125,6.89359883255637,13.098994974874373
2025-01-11 05:00:00,297.564208984375,299.671142578125,6.717576516498611,13.299748743718594
2025-01-11 06:00:00,297.5732421875,299.671142578125,6.697102682535688,13.500502512562814
2025-01-11 07:00:00,297.465576171875,299.671142578125,6.630952496815771,13.299748743718594
2025-01-11 08:00:00,297.3394775390625,299.671142578125,6.575832194173685,13.299748743718594
2025-01-11 09:00:00,297.2227783203125,299.671142578125,6.517303312196951,13.098994974874373
2025-01-11 10:00:00,297.23974609375,299.671142578125,5.945785375399546,12.69748743718593
2025-01-11 11:00:00,297.2469482421875,299.671142578125,5.680583115044899,12.49673366834171
2025-01-11 12:00:00,297.2449951171875,299.671142578125,5.513082067866364,12.295979899497489
2025-01-11 13:00:00,297.23260498046875,299.671142578125,5.2697963208296965,12.095226130653268
2025-01-11 14:00:00,297.26422119140625,299.671142578125,5.0839478964601525,12.095226130653268
2025-01-11 15:00:00,297.302490234375,299.671142578125,4.997546811991428,12.295979899497489
2025-01-11 16:00:00,297.334716796875,299.671142578125,4.69204034828318,12.095226130653268
2025-01-11 17:00:00,297.31396484375,299.671142578125,4.313511935451328,11.693718592964824
2025-01-11 18:00:00,297.259033203125,299.671142578125,3.9172289887784806,11.091457286432162
2025-01-11 19:00:00,297.16796875,299.671142578125,3.824998148370792,11.091457286432162
2025-01-11 20:00:00,297.092529296875,299.671142578125,3.8104894311176167,11.091457286432162
2025-01-11 21:00:00,297.08544921875,299.671142578125,4.016002472737325,11.492964824120603
2025-01-11 22:00:00,297.050048828125,299.693359375,4.618417252258834,12.49673366834171
2025-01-11 23:00:00,297.1220703125,299.693359375,4.791472418664238,12.898241206030152
2025-01-12 00:00:00,297.189453125,299.693359375,4.912836887532707,13.299748743718594
2025-01-12 01:00:00,297.254638671875,299.693359375,5.069791740836811,13.500502512562814
2025-01-12 02:00:00,297.320068359375,299.693359375,5.487399179916595,14.102763819095479
2025-01-12 03:00:00,297.383056640625,299.693359375,6.047513067826044,14.905778894472363
2025-01-12 04:00:00,297.5303955078125,299.693359375,6.460998564147474,15.307286432160804
2025-01-12 05:00:00,297.62841796875,299.693359375,6.645453303447787,15.307286432160804
2025-01-12 06:00:00,297.64794921875,299.693359375,6.919374062792379,15.508040201005025
2025-01-12 07:00:00,297.60546875,299.693359375,7.229203722526346,15.708793969849248
2025-01-12 08:00:00,297.580078125,299.693359375,7.629743630013619,16.31105527638191
2025-01-12 09:00:00,297.5682373046875,299.693359375,7.9613811530564735,16.913316582914575
2025-01-12 10:00:00,297.4600830078125,299.693359375,7.896978256261575,16.712562814070353
2025-01-12 11:00:00,297.637939453125,299.693359375,8.167889166750529,17.71633165829146
2025-01-12 12:00:00,297.872802734375,299.693359375,8.31406913510049,18.920854271356784
2025-01-12 13:00:00,298.091796875,299.693359375,8.348824812630937,20.12537688442211
2025-01-12 14:00:00,298.33148193359375,299.693359375,8.292868254921204,21.129145728643216
2025-01-12 15:00:00,298.5260009765625,299.693359375,8.227495556342786,22.132914572864323
2025-01-12 16:00:00,298.6607666015625,299.693359375,8.342537395706906,23.13668341708543
2025-01-12 17:00:00,298.702880859375,299.693359375,8.651603032605017,24.140452261306535
2025-01-12 18:00:00,298.6500244140625,299.693359375,8.87602887060567,24.140452261306535
2025-01-12 19:00:00,298.456787109375,299.693359375,8.940965394807348,22.935929648241206
2025-01-12 20:00:00,298.243896484375,299.693359375,9.081048230594929,21.73140703517588
2025-01-12 21:00:00,298.117431640625,299.693359375,9.1841357960857,21.32989949748744
2025-01-12 22:00:00,297.978515625,299.59521484375,8.920539192752823,20.326130653266333
2025-01-12 23:00:00,297.93701171875,299.59521484375,9.122007540687052,20.326130653266333
2025-01-13 00:00:00,297.896484375,299.59521484375,9.226570187393563,20.12537688442211
2025-01-13 01:00:00,297.889892578125,299.59521484375,9.248266437589296,19.52311557788945
2025-01-13 02:00:00,297.8642578125,299.59521484375,9.255612357189124,19.121608040201007
2025-01-13 03:00:00,297.871826171875,299.59521484375,9.140906273990149,18.519346733668343
2025-01-13 04:00:00,297.966552734375,299.59521484375,9.033987712913097,18.1178391959799
2025-01-13 05:00:00,298.06201171875,299.59521484375,8.830419780309098,17.71633165829146
2025-01-13 06:00:00,298.130615234375,299.59521484375,8.609499471244623,17.314824120603017
2025-01-13 07:00:00,298.136962890625,299.59521484375,8.290663412479315,16.51180904522613
2025-01-13 08:00:00,298.110595703125,299.59521484375,8.039069283298234,15.909547738693469
2025-01-13 09:00:00,298.063232421875,299.59521484375,8.033220125710658,15.708793969849248
2025-01-13 10:00:00,297.8406982421875,299.59521484375,8.137722440987051,15.307286432160804
2025-01-13 11:00:00,297.8306884765625,299.59521484375,8.382068490042121,15.708793969849248
2025-01-13 12:00:00,297.94091796875,299.59521484375,8.420843703917575,16.110301507537688
2025-01-13 13:00:00,298.095703125,299.59521484375,8.269333144495054,16.31105527638191
2025-01-13 14:00:00,298.330810546875,299.59521484375,8.154126405204677,16.913316582914575
2025-01-13 15:00:00,298.573974609375,299.59521484375,8.156207504246822,17.71633165829146
2025-01-13 16:00:00,298.6962890625,299.59521484375,8.286876578506277,18.519346733668343
2025-01-13 17:00:00,298.683349609375,299.59521484375,8.351865552896111,18.720100502512565
2025-01-13 18:00:00,298.60546875,299.59521484375,8.31217550240885,18.920854271356784
2025-01-13 19:00:00,298.500244140625,299.59521484375,8.117234870940047,18.519346733668343
2025-01-13 20:00:00,298.3935546875,299.59521484375,7.793496786987334,17.71633165829146
2025-01-13 21:00:00,298.2548828125,299.59521484375,7.514809013222566,16.913316582914575
2025-01-13 22:00:00,298.005126953125,299.655517578125,6.908161364160989,15.106532663316584
2025-01-13 23:00:00,297.858154296875,299.655517578125,6.755557825649602,14.50427135678392
2025-01-14 00:00:00,297.759521484375,299.655517578125,6.6787910282489795,13.902010050251258
2025-01-14 01:00:00,297.737060546875,299.655517578125,6.521158876551013,13.500502512562814
2025-01-14 02:00:00,297.7138671875,299.655517578125,6.458377161331131,13.098994974874373
2025-01-14 03:00:00,297.744140625,299.655517578125,6.301927803152924,12.69748743718593
2025-01-14 04:00:00,297.80859375,299.655517578125,6.011902069965348,12.095226130653268
2025-01-14 05:00:00,297.9256591796875,299.655517578125,5.433147696229562,11.292211055276383
2025-01-14 06:00:00,298.0325927734375,299.655517578125,4.832491152032403,10.489195979899499
2025-01-14 07:00:00,298.0748291015625,299.655517578125,4.2000138273612,9.686180904522613
2025-01-14 08:00:00,298.068603515625,299.655517578125,3.7604660459597095,8.88316582914573
2025-01-14 09:00:00,297.99755859375,299.655517578125,3.770795687807457,8.88316582914573
